week_day,month,year,hexagon_id,num_in,weekend,ride_distance,load_coef
1.0,10.0,2018.0,51.0,5,False,24.6999997,0.0013535462912831618
1.0,10.0,2018.0,52.0,49,False,228.91999999999996,0.013264753654574987
1.0,10.0,2018.0,53.0,121,False,812.4399955999997,0.03275582024905252
1.0,10.0,2018.0,54.0,18,False,98.28999819999999,0.004872766648619383
1.0,10.0,2018.0,55.0,145,False,989.2900007000007,0.039252842447211694
1.0,10.0,2018.0,56.0,171,False,862.6700001000006,0.046291283161884134
1.0,10.0,2018.0,57.0,259,False,1586.4599997000003,0.07011369788846779
1.0,10.0,2018.0,58.0,37,False,272.3000007000001,0.010016242555495398
1.0,10.0,2018.0,59.0,7,False,43.909999899999995,0.0018949648077964266
1.0,10.0,2018.0,60.0,47,False,318.6200008999999,0.012723335138061722
1.0,10.0,2018.0,61.0,25,False,144.86999980000004,0.00676773145641581
1.0,10.0,2018.0,62.0,18,False,99.8600006,0.004872766648619383
1.0,10.0,2018.0,63.0,200,False,1226.7300012999997,0.05414185165132648
1.0,10.0,2018.0,64.0,7,False,47.7900004,0.0018949648077964266
1.0,10.0,2018.0,65.0,2,False,20.4699999,0.0005414185165132648
1.0,10.0,2018.0,66.0,1,False,5.0999999,0.0002707092582566324
1.0,10.0,2018.0,67.0,212,False,1568.9500024800004,0.057390362750406064
1.0,10.0,2018.0,68.0,3,False,24.060000400000003,0.0008121277747698972
1.0,10.0,2018.0,69.0,59,False,382.69999870000004,0.01597184623714131
1.0,10.0,2018.0,70.0,55,False,391.1499979000001,0.01488900920411478
1.0,10.0,2018.0,71.0,2,False,11.8499999,0.0005414185165132648
1.0,10.0,2018.0,72.0,200,False,1253.7500016000004,0.05414185165132648
1.0,10.0,2018.0,73.0,184,False,1109.3400000000004,0.04981050351922036
1.0,10.0,2018.0,74.0,100,False,598.4899984000001,0.02707092582566324
1.0,10.0,2018.0,75.0,325,False,1815.4000041000013,0.08798050893340552
1.0,10.0,2018.0,76.0,219,False,1223.1699974,0.05928532755820249
1.0,10.0,2018.0,77.0,11,False,61.5100008,0.002977801840822956
1.0,10.0,2018.0,78.0,79,False,531.1899980000002,0.021386031402273957
1.0,10.0,2018.0,79.0,5,False,30.51,0.0013535462912831618
1.0,10.0,2018.0,80.0,74,False,567.0799980000003,0.020032485110990796
1.0,10.0,2018.0,81.0,48,False,320.89999880000005,0.012994044396318355
1.0,10.0,2018.0,82.0,3,False,15.789999900000002,0.0008121277747698972
1.0,10.0,2018.0,83.0,72,False,470.87999830000007,0.01949106659447753
1.0,10.0,2018.0,84.0,1,False,0.029999999,0.0002707092582566324
1.0,10.0,2018.0,86.0,41,False,246.32000169999995,0.011099079588521927
1.0,10.0,2018.0,87.0,155,False,1118.540000600001,0.04195993502977802
1.0,10.0,2018.0,88.0,171,False,983.5500028999998,0.046291283161884134
1.0,10.0,2018.0,89.0,180,False,1055.1500014000003,0.04872766648619383
1.0,10.0,2018.0,90.0,4,False,26.869999899999996,0.0010828370330265296
1.0,10.0,2018.0,92.0,152,False,841.04000102,0.04114780725500812
1.0,10.0,2018.0,94.0,1,False,7.77,0.0002707092582566324
1.0,10.0,2018.0,95.0,47,False,327.0300002000001,0.012723335138061722
1.0,10.0,2018.0,96.0,86,False,548.9800016000002,0.023280996210070383
1.0,10.0,2018.0,98.0,159,False,1052.4999996889994,0.043042772062804546
1.0,10.0,2018.0,99.0,57,False,363.1900016999999,0.015430427720628045
1.0,10.0,2018.0,100.0,69,False,469.6199982,0.018678938819707634
1.0,10.0,2018.0,101.0,29,False,207.31000039999998,0.00785056848944234
1.0,10.0,2018.0,103.0,10,False,86.279999,0.0027070925825663237
1.0,10.0,2018.0,104.0,22,False,192.95000010000004,0.005955603681645912
1.0,10.0,2018.0,106.0,34,False,198.04999990000002,0.009204114780725501
1.0,10.0,2018.0,107.0,426,False,2676.9199944300008,0.11532214401732539
1.0,10.0,2018.0,108.0,32,False,207.06999879999992,0.008662696264212236
1.0,10.0,2018.0,109.0,1,False,7.530000200000001,0.0002707092582566324
1.0,10.0,2018.0,111.0,58,False,428.9900008999999,0.01570113697888468
1.0,10.0,2018.0,115.0,270,False,1745.7599977999994,0.07309149972929074
1.0,10.0,2018.0,116.0,40,False,292.9099995,0.010828370330265295
1.0,10.0,2018.0,117.0,1,False,8.5200005,0.0002707092582566324
1.0,10.0,2018.0,118.0,15,False,125.61000039999999,0.004060638873849486
1.0,10.0,2018.0,120.0,140,False,827.0700026999996,0.03789929615592853
1.0,10.0,2018.0,121.0,1,False,5.2600002,0.0002707092582566324
1.0,10.0,2018.0,122.0,40,False,306.3300016,0.010828370330265295
1.0,10.0,2018.0,124.0,1,False,13.24,0.0002707092582566324
1.0,10.0,2018.0,125.0,232,False,1443.3599988999997,0.06280454791553872
1.0,10.0,2018.0,126.0,20,False,175.72999889999997,0.005414185165132647
1.0,10.0,2018.0,127.0,21,False,161.80000120000003,0.00568489442338928
1.0,11.0,2018.0,1.0,2024,False,10689.80999920001,0.547915538711424
1.0,11.0,2018.0,2.0,152,False,849.5499996999998,0.04114780725500812
1.0,11.0,2018.0,3.0,336,False,1703.2300006000019,0.09095831077422847
1.0,11.0,2018.0,4.0,328,False,1784.1299977100002,0.08879263670817542
1.0,11.0,2018.0,5.0,865,False,4563.130000414001,0.23416350839198702
1.0,11.0,2018.0,6.0,265,False,1288.6000022699995,0.07173795343800758
1.0,11.0,2018.0,7.0,373,False,1868.0899994399995,0.10097455332972388
1.0,11.0,2018.0,8.0,225,False,1091.4300042200005,0.060909583107742284
1.0,11.0,2018.0,9.0,63,False,389.3999988,0.01705468327016784
1.0,11.0,2018.0,10.0,93,False,513.7799994,0.025175961017866812
1.0,11.0,2018.0,11.0,254,False,1281.680001500001,0.06876015159718463
1.0,11.0,2018.0,12.0,95,False,413.92999919999994,0.025717379534380077
1.0,11.0,2018.0,13.0,314,False,1489.5399997999994,0.08500270709258256
1.0,11.0,2018.0,14.0,323,False,1569.6100064,0.08743909041689225
1.0,11.0,2018.0,15.0,292,False,1388.9999995800008,0.07904710341093665
1.0,11.0,2018.0,16.0,92,False,508.15000180000004,0.02490525175961018
1.0,11.0,2018.0,17.0,269,False,1436.390000260001,0.07282079047103411
1.0,11.0,2018.0,18.0,132,False,674.3600007199998,0.035733622089875475
1.0,11.0,2018.0,19.0,105,False,523.5900002100001,0.0284244721169464
1.0,11.0,2018.0,20.0,78,False,478.52999900000003,0.021115322144017325
1.0,11.0,2018.0,21.0,125,False,625.4799990999998,0.03383865728207905
1.0,11.0,2018.0,22.0,288,False,1532.3600025800013,0.07796426637791012
1.0,11.0,2018.0,23.0,126,False,634.7099997999999,0.03410936654033568
1.0,11.0,2018.0,24.0,66,False,376.4899996999998,0.017866811044937737
1.0,11.0,2018.0,25.0,650,False,3375.1299965,0.17596101786681104
1.0,11.0,2018.0,26.0,131,False,692.4200025999995,0.03546291283161884
1.0,11.0,2018.0,27.0,63,False,328.5400027,0.01705468327016784
1.0,11.0,2018.0,28.0,138,False,737.1000008000002,0.03735787763941527
1.0,11.0,2018.0,29.0,213,False,1029.2100022000006,0.057661072008662696
1.0,11.0,2018.0,30.0,4,False,14.059999900000001,0.0010828370330265296
1.0,11.0,2018.0,31.0,48,False,336.0799983999999,0.012994044396318355
1.0,11.0,2018.0,32.0,21,False,113.29000030000002,0.00568489442338928
1.0,11.0,2018.0,33.0,45,False,247.11999980000002,0.012181916621548458
1.0,11.0,2018.0,34.0,93,False,517.4699993,0.025175961017866812
1.0,11.0,2018.0,35.0,44,False,263.4299978,0.011911207363291824
1.0,11.0,2018.0,36.0,235,False,1249.3500016,0.06361667569030861
1.0,11.0,2018.0,37.0,41,False,210.6899998000001,0.011099079588521927
1.0,11.0,2018.0,38.0,24,False,135.7600006,0.006497022198159177
1.0,11.0,2018.0,39.0,8,False,41.88999990000001,0.002165674066053059
1.0,11.0,2018.0,40.0,113,False,648.5300013,0.030590146182999458
1.0,11.0,2018.0,41.0,219,False,1295.4000016000007,0.05928532755820249
1.0,11.0,2018.0,42.0,41,False,291.8600029999999,0.011099079588521927
1.0,11.0,2018.0,43.0,81,False,453.4500018999999,0.02192744991878722
1.0,11.0,2018.0,44.0,21,False,141.6700009,0.00568489442338928
1.0,11.0,2018.0,45.0,27,False,136.1800008,0.007309149972929074
1.0,11.0,2018.0,46.0,4,False,28.6900002,0.0010828370330265296
1.0,11.0,2018.0,47.0,19,False,133.81000050000003,0.005143475906876015
1.0,11.0,2018.0,48.0,94,False,623.0200030000002,0.025446670276123445
1.0,11.0,2018.0,49.0,142,False,890.3900005999999,0.0384407146724418
1.0,11.0,2018.0,50.0,53,False,310.00000029999995,0.014347590687601516
1.0,11.0,2018.0,51.0,2,False,9.7800002,0.0005414185165132648
1.0,11.0,2018.0,52.0,57,False,277.0900002,0.015430427720628045
1.0,11.0,2018.0,53.0,118,False,838.5800024000005,0.03194369247428262
1.0,11.0,2018.0,54.0,27,False,136.0300009,0.007309149972929074
1.0,11.0,2018.0,55.0,146,False,946.7700026999998,0.03952355170546833
1.0,11.0,2018.0,56.0,140,False,729.5599970999997,0.03789929615592853
1.0,11.0,2018.0,57.0,239,False,1470.1500028000007,0.06469951272333514
1.0,11.0,2018.0,58.0,31,False,191.83,0.008391987005955604
1.0,11.0,2018.0,59.0,8,False,46.970000299999995,0.002165674066053059
1.0,11.0,2018.0,60.0,61,False,413.78000080000004,0.016513264753654576
1.0,11.0,2018.0,61.0,28,False,175.07000010000002,0.007579859231185706
1.0,11.0,2018.0,62.0,17,False,107.6999998,0.0046020573903627505
1.0,11.0,2018.0,63.0,174,False,1073.1600026000003,0.04710341093665403
1.0,11.0,2018.0,64.0,18,False,129.8600001,0.004872766648619383
1.0,11.0,2018.0,65.0,1,False,6.8400002,0.0002707092582566324
1.0,11.0,2018.0,66.0,5,False,26.439999800000002,0.0013535462912831618
1.0,11.0,2018.0,67.0,166,False,1206.9400032999995,0.04493773687060097
1.0,11.0,2018.0,68.0,6,False,53.070000199999996,0.0016242555495397943
1.0,11.0,2018.0,69.0,56,False,394.59000100000003,0.015159718462371413
1.0,11.0,2018.0,70.0,32,False,216.93000080000004,0.008662696264212236
1.0,11.0,2018.0,71.0,1,False,7.3000002,0.0002707092582566324
1.0,11.0,2018.0,72.0,162,False,1098.9899991,0.04385489983757444
1.0,11.0,2018.0,73.0,174,False,1130.9699992000003,0.04710341093665403
1.0,11.0,2018.0,74.0,87,False,550.0400009,0.023551705468327015
1.0,11.0,2018.0,75.0,244,False,1368.9600013899994,0.0660530590146183
1.0,11.0,2018.0,76.0,214,False,1218.760002298999,0.05793178126691933
1.0,11.0,2018.0,77.0,14,False,101.2300009,0.003789929615592853
1.0,11.0,2018.0,78.0,69,False,464.75000109999996,0.018678938819707634
1.0,11.0,2018.0,79.0,5,False,34.2399998,0.0013535462912831618
1.0,11.0,2018.0,80.0,97,False,679.8200010999999,0.02625879805089334
1.0,11.0,2018.0,81.0,39,False,279.0400017999999,0.010557661072008662
1.0,11.0,2018.0,82.0,1,False,10.65,0.0002707092582566324
1.0,11.0,2018.0,83.0,58,False,409.32999789999997,0.01570113697888468
1.0,11.0,2018.0,84.0,1,False,9.2799997,0.0002707092582566324
1.0,11.0,2018.0,86.0,32,False,221.2500017,0.008662696264212236
1.0,11.0,2018.0,87.0,100,False,771.4500004999999,0.02707092582566324
1.0,11.0,2018.0,88.0,130,False,700.3199988189998,0.03519220357336221
1.0,11.0,2018.0,89.0,164,False,897.2999992000002,0.04439631835408771
1.0,11.0,2018.0,90.0,9,False,74.86999850000001,0.0024363833243096914
1.0,11.0,2018.0,92.0,132,False,793.5500020999999,0.035733622089875475
1.0,11.0,2018.0,94.0,1,False,8.7700005,0.0002707092582566324
1.0,11.0,2018.0,95.0,38,False,267.34999989999994,0.01028695181375203
1.0,11.0,2018.0,96.0,92,False,580.65999841,0.02490525175961018
1.0,11.0,2018.0,98.0,133,False,888.44,0.03600433134813211
1.0,11.0,2018.0,99.0,41,False,263.66000080000003,0.011099079588521927
1.0,11.0,2018.0,100.0,52,False,345.0999994999999,0.014076881429344884
1.0,11.0,2018.0,101.0,24,False,176.3700013,0.006497022198159177
1.0,11.0,2018.0,103.0,17,False,91.27000000000001,0.0046020573903627505
1.0,11.0,2018.0,104.0,21,False,123.2099997,0.00568489442338928
1.0,11.0,2018.0,106.0,40,False,270.36000069999994,0.010828370330265295
1.0,11.0,2018.0,107.0,343,False,2275.5999990999994,0.0928532755820249
1.0,11.0,2018.0,108.0,31,False,216.24999999999997,0.008391987005955604
1.0,11.0,2018.0,109.0,1,False,7.52,0.0002707092582566324
1.0,11.0,2018.0,111.0,47,False,333.11999840000004,0.012723335138061722
1.0,11.0,2018.0,115.0,259,False,1649.569999300001,0.07011369788846779
1.0,11.0,2018.0,116.0,41,False,281.2800004,0.011099079588521927
1.0,11.0,2018.0,117.0,1,False,14.05,0.0002707092582566324
1.0,11.0,2018.0,118.0,20,False,158.3300004,0.005414185165132647
1.0,11.0,2018.0,120.0,124,False,801.1399997999999,0.033567948023822416
1.0,11.0,2018.0,121.0,1,False,5.2399998,0.0002707092582566324
1.0,11.0,2018.0,122.0,56,False,416.1600021,0.015159718462371413
1.0,11.0,2018.0,124.0,6,False,43.910000000000004,0.0016242555495397943
1.0,11.0,2018.0,125.0,207,False,1372.0300008999995,0.0560368164591229
1.0,11.0,2018.0,126.0,13,False,120.61999940000001,0.003519220357336221
1.0,11.0,2018.0,127.0,29,False,198.34000139999998,0.00785056848944234
1.0,12.0,2018.0,1.0,2296,False,12222.680013489993,0.6215484569572279
1.0,12.0,2018.0,2.0,157,False,893.6900017999995,0.04250135354629128
1.0,12.0,2018.0,3.0,366,False,1895.789994270001,0.09907958852192746
1.0,12.0,2018.0,4.0,376,False,1950.1299949790002,0.10178668110449378
1.0,12.0,2018.0,5.0,1083,False,5940.480006029995,0.2931781266919329
1.0,12.0,2018.0,6.0,282,False,1241.7200027900005,0.07634001082837033
1.0,12.0,2018.0,7.0,461,False,2316.019999139,0.12479696805630752
1.0,12.0,2018.0,8.0,264,False,1291.0099987,0.07146724417975095
1.0,12.0,2018.0,9.0,70,False,450.94000079999984,0.018949648077964266
1.0,12.0,2018.0,10.0,101,False,599.43999832,0.02734163508391987
1.0,12.0,2018.0,11.0,283,False,1503.1099931000012,0.07661072008662696
1.0,12.0,2018.0,12.0,119,False,580.4200026,0.032214401732539255
1.0,12.0,2018.0,13.0,385,False,1842.0900017200004,0.10422306442880347
1.0,12.0,2018.0,14.0,423,False,2006.4400051989999,0.1145100162425555
1.0,12.0,2018.0,15.0,344,False,1497.4299987,0.09312398484028153
1.0,12.0,2018.0,16.0,93,False,512.7200031000003,0.025175961017866812
1.0,12.0,2018.0,17.0,276,False,1470.16999256,0.07471575527883054
1.0,12.0,2018.0,18.0,168,False,865.9699991000003,0.04547915538711424
1.0,12.0,2018.0,19.0,123,False,557.4600005,0.033297238765565784
1.0,12.0,2018.0,20.0,66,False,415.19999860000013,0.017866811044937737
1.0,12.0,2018.0,21.0,154,False,738.23999988,0.041689225771521385
1.0,12.0,2018.0,22.0,356,False,1893.7099975999993,0.09637249593936113
1.0,12.0,2018.0,23.0,151,False,763.5100002000003,0.04087709799675149
1.0,12.0,2018.0,24.0,86,False,494.8600008,0.023280996210070383
1.0,12.0,2018.0,25.0,700,False,3633.029997099997,0.18949648077964265
1.0,12.0,2018.0,26.0,136,False,753.0000013000001,0.036816459122902004
1.0,12.0,2018.0,27.0,114,False,714.0900019000003,0.03086085544125609
1.0,12.0,2018.0,28.0,156,False,827.0899979999999,0.04223064428803465
1.0,12.0,2018.0,29.0,282,False,1421.5499968989993,0.07634001082837033
1.0,12.0,2018.0,31.0,42,False,252.6699982,0.01136978884677856
1.0,12.0,2018.0,32.0,21,False,140.74000170000002,0.00568489442338928
1.0,12.0,2018.0,33.0,39,False,206.99000109000002,0.010557661072008662
1.0,12.0,2018.0,34.0,110,False,641.7300000000002,0.02977801840822956
1.0,12.0,2018.0,35.0,51,False,287.5099998,0.013806172171088251
1.0,12.0,2018.0,36.0,341,False,1845.1200043000006,0.09231185706551163
1.0,12.0,2018.0,37.0,39,False,252.92999980000005,0.010557661072008662
1.0,12.0,2018.0,38.0,30,False,211.00999729999998,0.008121277747698972
1.0,12.0,2018.0,39.0,7,False,25.8699997,0.0018949648077964266
1.0,12.0,2018.0,40.0,108,False,598.5700006999998,0.029236599891716297
1.0,12.0,2018.0,41.0,210,False,1231.9599976999993,0.0568489442338928
1.0,12.0,2018.0,42.0,53,False,321.2300010000001,0.014347590687601516
1.0,12.0,2018.0,43.0,79,False,435.19999989999985,0.021386031402273957
1.0,12.0,2018.0,44.0,39,False,223.21999829999996,0.010557661072008662
1.0,12.0,2018.0,45.0,36,False,205.85000079999998,0.009745533297238766
1.0,12.0,2018.0,46.0,7,False,57.1100001,0.0018949648077964266
1.0,12.0,2018.0,47.0,17,False,114.16000039999999,0.0046020573903627505
1.0,12.0,2018.0,48.0,143,False,887.8099973000001,0.03871142393069843
1.0,12.0,2018.0,49.0,196,False,1232.2999972099997,0.05305901461829995
1.0,12.0,2018.0,50.0,49,False,297.6100012,0.013264753654574987
1.0,12.0,2018.0,51.0,4,False,26.830000300000002,0.0010828370330265296
1.0,12.0,2018.0,52.0,51,False,290.4700001,0.013806172171088251
1.0,12.0,2018.0,53.0,110,False,723.2099994999999,0.02977801840822956
1.0,12.0,2018.0,54.0,24,False,139.20999801000002,0.006497022198159177
1.0,12.0,2018.0,55.0,155,False,939.5700018999996,0.04195993502977802
1.0,12.0,2018.0,56.0,185,False,915.2099996000001,0.05008121277747699
1.0,12.0,2018.0,57.0,247,False,1436.1300031000003,0.0668651867893882
1.0,12.0,2018.0,58.0,26,False,164.7699991,0.007038440714672442
1.0,12.0,2018.0,59.0,4,False,24.8199996,0.0010828370330265296
1.0,12.0,2018.0,60.0,59,False,395.5800013000001,0.01597184623714131
1.0,12.0,2018.0,61.0,29,False,172.81000089999995,0.00785056848944234
1.0,12.0,2018.0,62.0,15,False,90.84,0.004060638873849486
1.0,12.0,2018.0,63.0,219,False,1345.3300021000005,0.05928532755820249
1.0,12.0,2018.0,64.0,21,False,135.69999969999998,0.00568489442338928
1.0,12.0,2018.0,66.0,2,False,10.9499998,0.0005414185165132648
1.0,12.0,2018.0,67.0,184,False,1378.1799981999995,0.04981050351922036
1.0,12.0,2018.0,68.0,8,False,57.6199996,0.002165674066053059
1.0,12.0,2018.0,69.0,48,False,308.04999910000004,0.012994044396318355
1.0,12.0,2018.0,70.0,34,False,202.0800008,0.009204114780725501
1.0,12.0,2018.0,71.0,7,False,50.930000799999995,0.0018949648077964266
1.0,12.0,2018.0,72.0,224,False,1446.4599988199993,0.06063887384948565
1.0,12.0,2018.0,73.0,182,False,1103.6000044999996,0.049269085002707096
1.0,12.0,2018.0,74.0,102,False,623.3799978000003,0.027612344342176503
1.0,12.0,2018.0,75.0,294,False,1660.7599982000002,0.07958852192744992
1.0,12.0,2018.0,76.0,213,False,1215.7400032,0.057661072008662696
1.0,12.0,2018.0,77.0,10,False,66.9700002,0.0027070925825663237
1.0,12.0,2018.0,78.0,77,False,494.1300003999999,0.020844612885760692
1.0,12.0,2018.0,79.0,2,False,10.6199999,0.0005414185165132648
1.0,12.0,2018.0,80.0,102,False,740.9799967999999,0.027612344342176503
1.0,12.0,2018.0,81.0,60,False,371.8800032,0.016242555495397944
1.0,12.0,2018.0,82.0,2,False,18.9499998,0.0005414185165132648
1.0,12.0,2018.0,83.0,55,False,353.8300015299999,0.01488900920411478
1.0,12.0,2018.0,86.0,47,False,308.2999996999999,0.012723335138061722
1.0,12.0,2018.0,87.0,126,False,968.0899981999997,0.03410936654033568
1.0,12.0,2018.0,88.0,170,False,961.4600019000002,0.0460205739036275
1.0,12.0,2018.0,89.0,190,False,1172.109999100001,0.051434759068760154
1.0,12.0,2018.0,90.0,2,False,15.679999800000001,0.0005414185165132648
1.0,12.0,2018.0,92.0,157,False,947.460002,0.04250135354629128
1.0,12.0,2018.0,95.0,44,False,310.6599993,0.011911207363291824
1.0,12.0,2018.0,96.0,94,False,585.3899983000001,0.025446670276123445
1.0,12.0,2018.0,98.0,147,False,1039.1099973000003,0.03979426096372496
1.0,12.0,2018.0,99.0,37,False,235.75999989999994,0.010016242555495398
1.0,12.0,2018.0,100.0,71,False,444.22000020000013,0.0192203573362209
1.0,12.0,2018.0,101.0,24,False,158.92000029999997,0.006497022198159177
1.0,12.0,2018.0,103.0,12,False,103.3199998,0.0032485110990795887
1.0,12.0,2018.0,104.0,28,False,217.2399999,0.007579859231185706
1.0,12.0,2018.0,106.0,41,False,271.2100014,0.011099079588521927
1.0,12.0,2018.0,107.0,445,False,2869.740000480003,0.1204656199242014
1.0,12.0,2018.0,108.0,31,False,234.36000149999998,0.008391987005955604
1.0,12.0,2018.0,109.0,1,False,2.95,0.0002707092582566324
1.0,12.0,2018.0,111.0,75,False,524.9900010999997,0.020303194369247428
1.0,12.0,2018.0,115.0,323,False,2093.8399972,0.08743909041689225
1.0,12.0,2018.0,116.0,35,False,233.12000229999998,0.009474824038982133
1.0,12.0,2018.0,117.0,1,False,9.909999800000001,0.0002707092582566324
1.0,12.0,2018.0,118.0,14,False,111.7900007,0.003789929615592853
1.0,12.0,2018.0,120.0,156,False,1007.3599997800002,0.04223064428803465
1.0,12.0,2018.0,122.0,48,False,398.0900007000001,0.012994044396318355
1.0,12.0,2018.0,123.0,1,False,18.35,0.0002707092582566324
1.0,12.0,2018.0,124.0,4,False,38.0599999,0.0010828370330265296
1.0,12.0,2018.0,125.0,232,False,1508.8699963000015,0.06280454791553872
1.0,12.0,2018.0,126.0,13,False,120.11999829999999,0.003519220357336221
1.0,12.0,2018.0,127.0,25,False,154.2200013,0.00676773145641581
2.0,1.0,2019.0,1.0,3283,False,17447.190005418997,0.8887384948565241
2.0,1.0,2019.0,2.0,248,False,1385.6100004000004,0.06713589604764483
2.0,1.0,2019.0,3.0,476,False,2400.4400009700003,0.12885760693015702
2.0,1.0,2019.0,4.0,506,False,2657.2799974100008,0.136978884677856
2.0,1.0,2019.0,5.0,1433,False,7505.409991100004,0.3879263670817542
2.0,1.0,2019.0,6.0,430,False,1954.4200012199994,0.11640498105035192
2.0,1.0,2019.0,7.0,582,False,2994.9800021899996,0.15755278830536004
2.0,1.0,2019.0,8.0,354,False,1747.4600009,0.09583107742284785
2.0,1.0,2019.0,9.0,86,False,516.7999976999998,0.023280996210070383
2.0,1.0,2019.0,10.0,119,False,724.3600004000001,0.032214401732539255
2.0,1.0,2019.0,11.0,405,False,2161.699995100001,0.10963724959393611
2.0,1.0,2019.0,12.0,172,False,816.4700021000006,0.046561992420140766
2.0,1.0,2019.0,13.0,494,False,2347.509994300001,0.1337303735787764
2.0,1.0,2019.0,14.0,516,False,2494.4699994499997,0.1396859772604223
2.0,1.0,2019.0,15.0,469,False,2115.9199994000005,0.12696264212236058
2.0,1.0,2019.0,16.0,158,False,907.3800004,0.042772062804547914
2.0,1.0,2019.0,17.0,417,False,2244.010005170002,0.1128857606930157
2.0,1.0,2019.0,18.0,202,False,1060.9199976999996,0.05468327016783974
2.0,1.0,2019.0,19.0,170,False,805.1000011000001,0.0460205739036275
2.0,1.0,2019.0,20.0,123,False,877.3700001,0.033297238765565784
2.0,1.0,2019.0,21.0,215,False,1173.5699987000012,0.05820249052517596
2.0,1.0,2019.0,22.0,493,False,2630.630001429997,0.13345966432051976
2.0,1.0,2019.0,23.0,195,False,980.7799986999997,0.052788305360043315
2.0,1.0,2019.0,24.0,134,False,739.3300016999998,0.03627504060638874
2.0,1.0,2019.0,25.0,959,False,5015.529998019999,0.2596101786681104
2.0,1.0,2019.0,26.0,175,False,932.7600004000002,0.04737412019491066
2.0,1.0,2019.0,27.0,124,False,703.1099971,0.033567948023822416
2.0,1.0,2019.0,28.0,204,False,1038.1399992999995,0.055224688684353006
2.0,1.0,2019.0,29.0,367,False,1878.6699994000005,0.09935029778018409
2.0,1.0,2019.0,30.0,3,False,28.129999499999997,0.0008121277747698972
2.0,1.0,2019.0,31.0,69,False,459.0399998,0.018678938819707634
2.0,1.0,2019.0,32.0,36,False,199.2599998,0.009745533297238766
2.0,1.0,2019.0,33.0,63,False,377.87999900000017,0.01705468327016784
2.0,1.0,2019.0,34.0,155,False,914.8899989999999,0.04195993502977802
2.0,1.0,2019.0,35.0,69,False,335.14999950000004,0.018678938819707634
2.0,1.0,2019.0,36.0,390,False,2122.0199986200014,0.10557661072008663
2.0,1.0,2019.0,37.0,64,False,392.6600008000001,0.017325392528424473
2.0,1.0,2019.0,38.0,36,False,214.57999869999998,0.009745533297238766
2.0,1.0,2019.0,39.0,11,False,51.910000100000005,0.002977801840822956
2.0,1.0,2019.0,40.0,147,False,831.0000026000006,0.03979426096372496
2.0,1.0,2019.0,41.0,300,False,1765.0499997999998,0.08121277747698971
2.0,1.0,2019.0,42.0,70,False,456.7000010000001,0.018949648077964266
2.0,1.0,2019.0,43.0,106,False,618.3799979999999,0.028695181375203032
2.0,1.0,2019.0,44.0,48,False,292.23000260000003,0.012994044396318355
2.0,1.0,2019.0,45.0,35,False,169.90999930000004,0.009474824038982133
2.0,1.0,2019.0,46.0,5,False,30.0200004,0.0013535462912831618
2.0,1.0,2019.0,47.0,18,False,90.9899997,0.004872766648619383
2.0,1.0,2019.0,48.0,214,False,1280.2399976000002,0.05793178126691933
2.0,1.0,2019.0,49.0,247,False,1619.4200017799997,0.0668651867893882
2.0,1.0,2019.0,50.0,71,False,446.64000249999987,0.0192203573362209
2.0,1.0,2019.0,51.0,3,False,18.08,0.0008121277747698972
2.0,1.0,2019.0,52.0,71,False,389.8100019,0.0192203573362209
2.0,1.0,2019.0,53.0,196,False,1343.7999992000005,0.05305901461829995
2.0,1.0,2019.0,54.0,33,False,218.03999909999993,0.008933405522468869
2.0,1.0,2019.0,55.0,198,False,1248.5400039000003,0.05360043313481321
2.0,1.0,2019.0,56.0,236,False,1154.7900030000003,0.06388738494856525
2.0,1.0,2019.0,57.0,299,False,1741.0799973000007,0.08094206821873308
2.0,1.0,2019.0,58.0,60,False,442.0299994999999,0.016242555495397944
2.0,1.0,2019.0,59.0,16,False,85.79999940000002,0.004331348132106118
2.0,1.0,2019.0,60.0,86,False,625.4900011999999,0.023280996210070383
2.0,1.0,2019.0,61.0,36,False,218.7000003,0.009745533297238766
2.0,1.0,2019.0,62.0,22,False,158.64999949999995,0.005955603681645912
2.0,1.0,2019.0,63.0,303,False,1776.8000013,0.08202490525175961
2.0,1.0,2019.0,64.0,21,False,151.54000079999997,0.00568489442338928
2.0,1.0,2019.0,65.0,1,False,11.59,0.0002707092582566324
2.0,1.0,2019.0,66.0,5,False,31.6800007,0.0013535462912831618
2.0,1.0,2019.0,67.0,300,False,2249.65000689,0.08121277747698971
2.0,1.0,2019.0,68.0,12,False,85.81999989999998,0.0032485110990795887
2.0,1.0,2019.0,69.0,83,False,585.7400028999999,0.022468868435300486
2.0,1.0,2019.0,70.0,65,False,451.84999889999995,0.017596101786681105
2.0,1.0,2019.0,71.0,5,False,30.730000599999997,0.0013535462912831618
2.0,1.0,2019.0,72.0,254,False,1619.5800004999994,0.06876015159718463
2.0,1.0,2019.0,73.0,261,False,1541.1700023989993,0.07065511640498105
2.0,1.0,2019.0,74.0,128,False,799.7000007999999,0.034650785056848946
2.0,1.0,2019.0,75.0,452,False,2574.399999699999,0.12236058473199783
2.0,1.0,2019.0,76.0,304,False,1801.6599982000005,0.08229561451001624
2.0,1.0,2019.0,77.0,11,False,95.149999,0.002977801840822956
2.0,1.0,2019.0,78.0,107,False,758.5700015999998,0.028965890633459664
2.0,1.0,2019.0,79.0,7,False,46.83,0.0018949648077964266
